session_id,minute_index,viewer_count,join_rate_per_min,comment_rate_per_min,aud_u18_share,aud_18_24_share,aud_25_plus_share,aud_unknown_share,text_signal,audio_signal,visual_signal,behavior_signal,novelty_score,risk_score,event_flag
sess_000039,8,80,0.165,1.6068,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000039,9,82,0.119,1.3142,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000039,10,84,0.2225,1.6758,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000039,11,100,0.2447,2.1299,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000039,12,107,0.2033,1.8607,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000039,13,117,0.2912,0.8841,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000039,14,103,0.163,1.3436,0.3491,0.4072,0.2256,0.0181,0.0301,0.0334,0.1059,0.1115,0.0767,0.1029,
sess_000040,0,62,,0.1844,,,,,0.8594,0.2653,0.3296,0.063,0.446,0.3617,
sess_000041,0,16,,0.0696,0.3315,0.1323,0.3677,0.1685,0.0859,0.0666,0.0255,0.045,0.4308,0.0954,
sess_000042,0,2,0.1629,0.929,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,1,3,0.2336,0.7621,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,2,4,0.2572,0.9375,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,3,4,0.179,1.6954,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,4,5,0.1661,1.329,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,5,5,0.2249,1.2944,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,6,6,0.1538,0.8226,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,7,6,0.2579,0.8976,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,8,7,0.1126,0.9143,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,9,7,0.1511,0.8084,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,10,8,0.204,1.0507,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,11,7,0.1116,0.9072,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,12,9,0.0954,0.9419,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,13,9,0.2683,0.9805,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000042,14,10,0.1965,0.5322,0.1745,0.0794,0.4291,0.317,0.0086,0.0334,0.0409,0.3364,0.033,0.1149,
sess_000043,0,44,,0.1661,0.4584,0.3381,0.0269,0.1766,0.034,0.155,0.027,0.1413,0.0393,0.1133,
sess_000044,0,36,0.0861,1.5547,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,1,58,0.1358,0.7507,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,2,57,0.0919,0.9398,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,3,56,0.1423,1.008,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,4,61,0.165,1.9334,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,5,76,0.2224,1.905,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,6,72,0.1711,1.6894,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,7,82,0.1442,1.0427,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,8,77,0.1347,1.5116,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,9,85,0.1534,2.9722,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,10,83,0.1596,1.4021,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,11,102,0.1239,1.3633,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,12,106,0.128,0.8427,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,13,108,0.0968,1.8034,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000044,14,103,0.1785,1.6676,0.7533,0.172,0.0673,0.0074,0.0561,0.0083,0.0503,0.2031,0.1068,0.1017,
sess_000045,0,16,,0.114,0.0708,0.0231,0.7961,0.1101,0.3398,0.0352,0.1915,0.1414,0.1472,0.1799,
sess_000046,0,55,,0.0983,0.009,0.197,0.6679,0.1262,0.0326,0.0426,0.2017,0.0551,0.1585,0.0967,
sess_000047,0,2,,0.0571,0.4255,0.0024,0.0743,0.4978,0.0545,0.0497,0.0792,0.1799,0.265,0.1219,
sess_000048,0,7,,0.163,0.568,0.3317,0.0889,0.0115,0.15,0.0071,0.0812,0.0526,0.0162,0.0742,
sess_000049,0,178,0.2319,0.2164,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,1,254,0.1762,0.1092,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,2,345,0.1057,0.1183,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,3,389,0.192,0.1759,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,4,394,0.0865,0.1459,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,5,464,0.1356,0.1557,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,6,479,0.1355,0.1612,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,7,517,0.2106,0.0725,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,8,548,0.1181,0.1695,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,9,611,0.2202,0.3107,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000049,10,622,0.1468,0.1681,0.3432,0.5574,0.0186,0.0808,0.1091,0.1318,0.1264,0.2906,0.1823,0.1916,
sess_000050,0,21,0.117,2.0779,0.255,0.0331,0.6141,0.0978,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,1,31,0.2024,1.3515,0.255,0.0331,0.6141,0.0978,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,2,27,0.1819,1.0164,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,audience_shift
sess_000050,3,34,0.0919,1.0126,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,4,40,0.1605,0.7473,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,5,33,0.1572,0.8736,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,6,40,0.1771,1.9264,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,7,44,0.148,1.2323,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,8,49,0.1512,1.6482,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,9,50,0.1022,2.2851,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,10,60,0.1136,1.3263,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,11,63,0.1805,1.4867,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,12,61,0.2305,1.3664,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,13,63,0.1861,1.308,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000050,14,70,0.1575,1.5049,0.3198,0.0302,0.5606,0.0893,0.0639,0.2492,0.109,0.8069,0.0476,0.31,
sess_000051,0,10,0.0887,3.2141,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,1,15,0.1215,4.7006,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,2,12,0.0709,3.1834,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,3,17,0.0506,2.3362,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,4,16,0.0823,2.0399,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,5,21,0.0904,2.06,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,6,19,0.1601,3.3835,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,7,19,0.0912,3.4965,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,8,27,0.1438,2.5659,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,9,23,0.1449,2.6192,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,10,28,0.1115,1.8082,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,11,30,0.1234,2.5037,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,12,32,0.0827,2.6449,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,13,33,0.0755,2.8485,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000051,14,36,0.1081,2.8715,0.424,0.4331,0.0634,0.0795,0.1056,0.0609,0.3438,0.0243,0.2642,0.1298,
sess_000052,0,17,,0.059,0.4782,0.2105,0.3072,0.0041,0.3883,0.0946,0.0341,0.0767,0.3105,0.1701,
sess_000053,0,18,,0.2792,0.7257,0.0488,0.0733,0.1523,0.0441,0.2492,0.1649,0.0183,0.2435,0.1357,
sess_000054,0,9,,0.272,0.0168,0.2178,0.7185,0.047,0.0101,0.031,0.3381,0.3276,0.0385,0.208,
sess_000055,0,27,,0.159,0.2121,0.575,0.1504,0.0624,0.3293,0.0821,0.0519,0.2346,0.2008,0.1881,
sess_000056,0,9,0.0871,0.3418,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,1,8,0.1113,0.3974,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,2,8,0.0946,0.751,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,3,10,0.1066,0.4246,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,4,11,0.0726,0.6627,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,5,13,0.0998,0.4334,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,6,12,0.1365,0.436,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,7,15,0.0946,0.4385,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,8,13,0.0916,0.5089,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,9,17,0.0701,1.1005,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,10,17,0.0955,0.4005,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,11,18,0.0978,0.6843,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,12,17,0.1235,0.5594,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,13,20,0.0822,0.3562,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000056,14,21,0.0911,0.3035,0.1594,0.4863,0.0698,0.2845,0.063,0.0478,0.0544,0.2719,0.319,0.1466,
sess_000057,0,220,0.1532,0.2016,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,1,260,0.2067,0.4602,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,2,290,0.2091,0.2386,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,3,336,0.2291,0.2354,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,4,386,0.1674,0.1338,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,5,417,0.1367,0.1437,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,6,418,0.1379,0.3388,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,7,428,0.1291,0.2566,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,8,450,0.1334,0.132,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,9,565,0.1459,0.235,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,10,596,0.1313,0.2118,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,11,553,0.1207,0.1712,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,12,606,0.1429,0.2614,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,13,622,0.1704,0.28,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000057,14,669,0.1286,0.2434,0.1092,0.0745,0.0952,0.7211,0.2623,0.0743,0.0958,0.197,0.2315,0.2148,
sess_000058,0,36,,0.041,0.3656,0.4323,0.0797,0.1223,0.1337,0.0813,0.0737,0.2169,0.4344,0.1688,
sess_000059,0,22,0.4025,1.7361,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,1,20,0.4169,3.882,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,2,28,0.5007,1.2015,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,3,30,0.4685,2.0335,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,4,37,0.359,1.062,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,5,41,0.3303,2.3396,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,6,41,0.2753,2.8289,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,7,41,0.4231,1.7286,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,8,51,0.5839,1.0391,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,9,56,0.3522,4.09,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,10,50,0.3832,1.797,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,11,53,0.7845,1.9078,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,12,56,0.4255,1.3967,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,13,65,0.2889,1.5806,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000059,14,66,0.4218,2.3748,0.508,0.2503,0.1706,0.071,0.2423,0.2698,0.3275,0.0325,0.3024,0.1849,
sess_000060,0,134,0.1039,1.4379,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,1,138,0.104,1.358,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,2,165,0.0978,1.2926,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,3,174,0.0994,1.473,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,4,175,0.0705,1.5671,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,5,201,0.0792,1.0906,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,6,203,0.0817,2.4407,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,7,243,0.1118,1.4159,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,8,250,0.0495,2.1309,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,9,274,0.0831,2.0336,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,10,250,0.0743,2.3972,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,11,303,0.0818,2.4361,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,12,312,0.08,1.7202,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,13,316,0.0675,2.8469,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000060,14,329,0.0737,1.0737,0.1567,0.4983,0.2061,0.1389,0.1415,0.1694,0.0618,0.2728,0.1466,0.162,
sess_000061,0,132,0.7028,0.3743,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,1,194,0.5238,0.4428,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,2,201,0.4061,0.4359,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,3,266,0.3915,0.2727,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,4,272,0.7376,0.4063,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,5,280,0.4807,0.3061,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,6,317,0.4793,0.3014,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000061,7,367,0.4444,0.5584,0.1206,0.7656,0.1105,0.0033,0.1457,0.0171,0.044,0.3967,0.1534,0.1851,
sess_000062,0,51,0.0967,0.5912,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,1,57,0.1404,0.6707,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,2,88,0.0843,0.8682,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,3,94,0.1231,0.8345,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,4,94,0.0883,0.9764,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,5,115,0.0896,1.0773,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,6,132,0.0985,0.9674,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,7,118,0.0464,0.9938,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000062,8,141,0.0787,0.9446,0.1603,0.1725,0.6098,0.0574,0.2236,0.1762,0.0231,0.107,0.0243,0.1064,
sess_000063,0,23,0.5773,2.0271,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,1,38,0.416,1.8297,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,2,48,0.2949,1.8262,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,3,56,0.7343,1.7752,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,4,66,0.7434,1.7832,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,5,65,0.4655,1.983,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,6,80,0.4015,3.496,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000063,7,78,0.3552,2.4513,0.1967,0.2158,0.5128,0.0747,0.0772,0.0079,0.1371,0.1732,0.1993,0.1344,
sess_000064,0,8,,0.1244,0.552,0.0523,0.0163,0.3794,0.006,0.009,0.2771,0.0615,0.1034,0.1237,
sess_000065,0,19,,0.3909,0.4304,0.2487,0.2567,0.0641,0.1228,0.0745,0.0948,0.3461,0.176,0.1873,
sess_000066,0,58,0.0475,0.7605,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,1,92,0.0476,0.4755,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,2,105,0.058,0.3064,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,3,121,0.0453,0.2194,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,4,142,0.0391,0.3895,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,5,162,0.0366,0.5098,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,6,162,0.0418,0.8375,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,7,180,0.0462,0.314,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,report_spike
sess_000066,8,205,0.0532,0.6098,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000066,9,198,0.0425,0.3739,0.3082,0.2076,0.4366,0.0476,0.0615,0.2124,0.0768,0.0881,0.0152,0.0923,
sess_000067,0,38,,0.2091,,,,1.0,0.1232,0.2297,0.012,0.1448,0.3461,0.1339,
sess_000068,0,32,,0.0418,0.2107,0.7332,0.0248,0.0313,0.0135,0.0335,0.0571,0.1689,0.0237,0.0873,
sess_000069,0,85,,0.1245,0.2728,0.4945,0.0692,0.1635,0.1841,0.0134,0.2472,0.1915,0.2155,0.1653,
sess_000070,0,26,0.2833,0.655,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,1,34,0.3686,0.4541,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,2,36,0.2773,0.6662,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,3,35,0.3079,0.8075,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,4,36,0.5289,0.3265,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,5,41,0.3567,0.7577,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,6,46,0.3206,0.713,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,7,49,0.4607,0.8285,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,8,57,0.2554,0.6007,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
sess_000070,9,56,0.2529,0.7006,0.0619,0.3873,0.4485,0.1023,0.0244,0.2896,0.109,0.1073,0.0666,0.127,
